name,prefix,seed,dim,k,beta,ari,nmi,sum
DCF,new_data_scaled,0,2,7,0.993,0.9031973334525627,0.9404480705940329,1.8436454040465957
DCF,new_data_scaled,0,2,8,0.993,0.8836862487081893,0.9446426484761525,1.8283288971843419
DCF,new_data_scaled,0,2,9,0.993,0.9404906218954829,0.9603680282942632,1.900858650189746
DCF,new_data_scaled,0,2,10,0.993,0.9253767856471125,0.9483658017551554,1.8737425874022677
DCF,new_data_scaled,0,2,11,0.993,0.929072819997444,0.9543028739667999,1.8833756939642439
DCF,new_data_scaled,0,2,12,0.993,0.8302015935394964,0.9153568049671955,1.745558398506692
DCF,new_data_scaled,0,2,13,0.993,0.8302015935394964,0.9153568049671955,1.745558398506692
DCF,new_data_scaled,0,2,14,0.993,0.7013156394068538,0.85891011057994,1.560225749986794
DCF,new_data_scaled,0,2,15,0.993,0.7013156394068538,0.85891011057994,1.560225749986794
DCF,new_data_scaled,0,2,20,0.993,0.4010643086387206,0.7270810215539,1.1281453301926205
DCF,new_data_scaled,0,2,25,0.993,0.18076395587950503,0.5397987955073178,0.7205627513868228
DCF,new_data_scaled,0,2,30,0.993,0.1125315435402311,0.4056297501678114,0.5181612937080424
DCF,new_data_scaled,0,2,35,0.993,0.044695178920292664,0.2209934864859211,0.2656886654062138
DCF,new_data_scaled,0,2,40,0.993,0.003250516368684193,0.035162556096184745,0.03841307246486894
DCF,new_data_scaled,0,2,45,0.993,0.003820663419971808,0.03863091945825926,0.042451582878231066
DCF,new_data_scaled,0,2,50,0.993,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,55,0.993,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,60,0.993,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,70,0.993,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,80,0.993,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,90,0.993,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,100,0.993,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,3,0.994,0.007453166500093673,0.45710994074830363,0.46456310724839733
DCF,new_data_scaled,0,2,5,0.994,0.18578270423139837,0.6310529377215717,0.8168356419529701
DCF,new_data_scaled,0,2,6,0.994,0.6631666759016585,0.8148696907028455,1.478036366604504
DCF,new_data_scaled,0,2,7,0.994,0.9031973334525627,0.9404480705940329,1.8436454040465957
DCF,new_data_scaled,0,2,8,0.994,0.8836862487081893,0.9446426484761525,1.8283288971843419
DCF,new_data_scaled,0,2,9,0.994,0.8508160130168994,0.9284788444275085,1.7792948574444079
DCF,new_data_scaled,0,2,10,0.994,0.8520788190943941,0.9298665577265124,1.7819453768209064
DCF,new_data_scaled,0,2,11,0.994,0.855188871487488,0.9355855945344842,1.7907744660219722
DCF,new_data_scaled,0,2,12,0.994,0.8302015935394964,0.9153568049671955,1.745558398506692
DCF,new_data_scaled,0,2,13,0.994,0.8302015935394964,0.9153568049671955,1.745558398506692
DCF,new_data_scaled,0,2,14,0.994,0.7013156394068538,0.85891011057994,1.560225749986794
DCF,new_data_scaled,0,2,15,0.994,0.7013156394068538,0.85891011057994,1.560225749986794
DCF,new_data_scaled,0,2,20,0.994,0.4010643086387206,0.7270810215539,1.1281453301926205
DCF,new_data_scaled,0,2,25,0.994,0.18076395587950503,0.5397987955073178,0.7205627513868228
DCF,new_data_scaled,0,2,30,0.994,0.1125315435402311,0.4056297501678114,0.5181612937080424
DCF,new_data_scaled,0,2,35,0.994,0.044695178920292664,0.2209934864859211,0.2656886654062138
DCF,new_data_scaled,0,2,40,0.994,0.003250516368684193,0.035162556096184745,0.03841307246486894
DCF,new_data_scaled,0,2,45,0.994,0.003820663419971808,0.03863091945825926,0.042451582878231066
DCF,new_data_scaled,0,2,50,0.994,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,55,0.994,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,60,0.994,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,70,0.994,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,80,0.994,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,90,0.994,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,100,0.994,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,3,0.995,0.007453166500093673,0.45710994074830363,0.46456310724839733
DCF,new_data_scaled,0,2,5,0.995,0.18578270423139837,0.6310529377215717,0.8168356419529701
DCF,new_data_scaled,0,2,6,0.995,0.6631666759016585,0.8148696907028455,1.478036366604504
DCF,new_data_scaled,0,2,7,0.995,0.9031973334525627,0.9404480705940329,1.8436454040465957
DCF,new_data_scaled,0,2,8,0.995,0.8836862487081893,0.9446426484761525,1.8283288971843419
DCF,new_data_scaled,0,2,9,0.995,0.8508160130168994,0.9284788444275085,1.7792948574444079
DCF,new_data_scaled,0,2,10,0.995,0.8520788190943941,0.9298665577265124,1.7819453768209064
DCF,new_data_scaled,0,2,11,0.995,0.855188871487488,0.9355855945344842,1.7907744660219722
DCF,new_data_scaled,0,2,12,0.995,0.8302015935394964,0.9153568049671955,1.745558398506692
DCF,new_data_scaled,0,2,13,0.995,0.8302015935394964,0.9153568049671955,1.745558398506692
DCF,new_data_scaled,0,2,14,0.995,0.7013156394068538,0.85891011057994,1.560225749986794
DCF,new_data_scaled,0,2,15,0.995,0.7013156394068538,0.85891011057994,1.560225749986794
DCF,new_data_scaled,0,2,20,0.995,0.4010643086387206,0.7270810215539,1.1281453301926205
DCF,new_data_scaled,0,2,25,0.995,0.18076395587950503,0.5397987955073178,0.7205627513868228
DCF,new_data_scaled,0,2,30,0.995,0.1125315435402311,0.4056297501678114,0.5181612937080424
DCF,new_data_scaled,0,2,35,0.995,0.044695178920292664,0.2209934864859211,0.2656886654062138
DCF,new_data_scaled,0,2,40,0.995,0.003250516368684193,0.035162556096184745,0.03841307246486894
DCF,new_data_scaled,0,2,45,0.995,0.003820663419971808,0.03863091945825926,0.042451582878231066
DCF,new_data_scaled,0,2,50,0.995,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,55,0.995,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,60,0.995,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,70,0.995,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,80,0.995,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,90,0.995,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,100,0.995,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,3,0.999,0.007453166500093673,0.45710994074830363,0.46456310724839733
DCF,new_data_scaled,0,2,5,0.999,0.18578270423139837,0.6310529377215717,0.8168356419529701
DCF,new_data_scaled,0,2,6,0.999,0.6631666759016585,0.8148696907028455,1.478036366604504
DCF,new_data_scaled,0,2,7,0.999,0.9031973334525627,0.9404480705940329,1.8436454040465957
DCF,new_data_scaled,0,2,8,0.999,0.8836862487081893,0.9446426484761525,1.8283288971843419
DCF,new_data_scaled,0,2,9,0.999,0.8508160130168994,0.9284788444275085,1.7792948574444079
DCF,new_data_scaled,0,2,10,0.999,0.8520788190943941,0.9298665577265124,1.7819453768209064
DCF,new_data_scaled,0,2,11,0.999,0.855188871487488,0.9355855945344842,1.7907744660219722
DCF,new_data_scaled,0,2,12,0.999,0.8302015935394964,0.9153568049671955,1.745558398506692
DCF,new_data_scaled,0,2,13,0.999,0.8302015935394964,0.9153568049671955,1.745558398506692
DCF,new_data_scaled,0,2,14,0.999,0.7013156394068538,0.85891011057994,1.560225749986794
DCF,new_data_scaled,0,2,15,0.999,0.7013156394068538,0.85891011057994,1.560225749986794
DCF,new_data_scaled,0,2,20,0.999,0.4010643086387206,0.7270810215539,1.1281453301926205
DCF,new_data_scaled,0,2,25,0.999,0.18076395587950503,0.5397987955073178,0.7205627513868228
DCF,new_data_scaled,0,2,30,0.999,0.1125315435402311,0.4056297501678114,0.5181612937080424
DCF,new_data_scaled,0,2,35,0.999,0.04369054650633766,0.21607687830764666,0.2597674248139843
DCF,new_data_scaled,0,2,40,0.999,0.00022423926405216343,0.0033706329683554762,0.00359487223240764
DCF,new_data_scaled,0,2,45,0.999,0.0001102843009794967,0.0016876718347816197,0.0017979561357611164
DCF,new_data_scaled,0,2,50,0.999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,55,0.999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,60,0.999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,70,0.999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,80,0.999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,90,0.999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,100,0.999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,3,0.9992,0.007453166500093673,0.45710994074830363,0.46456310724839733
DCF,new_data_scaled,0,2,5,0.9992,0.18578270423139837,0.6310529377215717,0.8168356419529701
DCF,new_data_scaled,0,2,6,0.9992,0.6631666759016585,0.8148696907028455,1.478036366604504
DCF,new_data_scaled,0,2,7,0.9992,0.9031973334525627,0.9404480705940329,1.8436454040465957
DCF,new_data_scaled,0,2,8,0.9992,0.8836862487081893,0.9446426484761525,1.8283288971843419
DCF,new_data_scaled,0,2,9,0.9992,0.8508160130168994,0.9284788444275085,1.7792948574444079
DCF,new_data_scaled,0,2,10,0.9992,0.8520788190943941,0.9298665577265124,1.7819453768209064
DCF,new_data_scaled,0,2,11,0.9992,0.855188871487488,0.9355855945344842,1.7907744660219722
DCF,new_data_scaled,0,2,12,0.9992,0.8302015935394964,0.9153568049671955,1.745558398506692
DCF,new_data_scaled,0,2,13,0.9992,0.8302015935394964,0.9153568049671955,1.745558398506692
DCF,new_data_scaled,0,2,14,0.9992,0.7013156394068538,0.85891011057994,1.560225749986794
DCF,new_data_scaled,0,2,15,0.9992,0.7013156394068538,0.85891011057994,1.560225749986794
DCF,new_data_scaled,0,2,20,0.9992,0.4010643086387206,0.7270810215539,1.1281453301926205
DCF,new_data_scaled,0,2,25,0.9992,0.18076395587950503,0.5397987955073178,0.7205627513868228
DCF,new_data_scaled,0,2,30,0.9992,0.1125315435402311,0.4056297501678114,0.5181612937080424
DCF,new_data_scaled,0,2,35,0.9992,0.04369054650633766,0.21607687830764666,0.2597674248139843
DCF,new_data_scaled,0,2,40,0.9992,0.00022423926405216343,0.0033706329683554762,0.00359487223240764
DCF,new_data_scaled,0,2,45,0.9992,0.0001102843009794967,0.0016876718347816197,0.0017979561357611164
DCF,new_data_scaled,0,2,50,0.9992,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,55,0.9992,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,60,0.9992,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,70,0.9992,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,80,0.9992,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,90,0.9992,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,100,0.9992,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,3,0.9994,0.007453166500093673,0.45710994074830363,0.46456310724839733
DCF,new_data_scaled,0,2,5,0.9994,0.18578270423139837,0.6310529377215717,0.8168356419529701
DCF,new_data_scaled,0,2,6,0.9994,0.6631666759016585,0.8148696907028455,1.478036366604504
DCF,new_data_scaled,0,2,7,0.9994,0.9031973334525627,0.9404480705940329,1.8436454040465957
DCF,new_data_scaled,0,2,8,0.9994,0.8836862487081893,0.9446426484761525,1.8283288971843419
DCF,new_data_scaled,0,2,9,0.9994,0.8508160130168994,0.9284788444275085,1.7792948574444079
DCF,new_data_scaled,0,2,10,0.9994,0.8520788190943941,0.9298665577265124,1.7819453768209064
DCF,new_data_scaled,0,2,11,0.9994,0.855188871487488,0.9355855945344842,1.7907744660219722
DCF,new_data_scaled,0,2,12,0.9994,0.8302015935394964,0.9153568049671955,1.745558398506692
DCF,new_data_scaled,0,2,13,0.9994,0.8302015935394964,0.9153568049671955,1.745558398506692
DCF,new_data_scaled,0,2,14,0.9994,0.7013156394068538,0.85891011057994,1.560225749986794
DCF,new_data_scaled,0,2,15,0.9994,0.7013156394068538,0.85891011057994,1.560225749986794
DCF,new_data_scaled,0,2,20,0.9994,0.4010643086387206,0.7270810215539,1.1281453301926205
DCF,new_data_scaled,0,2,25,0.9994,0.18076395587950503,0.5397987955073178,0.7205627513868228
DCF,new_data_scaled,0,2,30,0.9994,0.1125315435402311,0.4056297501678114,0.5181612937080424
DCF,new_data_scaled,0,2,35,0.9994,0.04024781004993967,0.19944561343077535,0.23969342348071504
DCF,new_data_scaled,0,2,40,0.9994,0.00022423926405216343,0.0033706329683554762,0.00359487223240764
DCF,new_data_scaled,0,2,45,0.9994,0.0001102843009794967,0.0016876718347816197,0.0017979561357611164
DCF,new_data_scaled,0,2,50,0.9994,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,55,0.9994,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,60,0.9994,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,70,0.9994,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,80,0.9994,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,90,0.9994,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,100,0.9994,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,3,0.9996,0.007453166500093673,0.45710994074830363,0.46456310724839733
DCF,new_data_scaled,0,2,5,0.9996,0.18578270423139837,0.6310529377215717,0.8168356419529701
DCF,new_data_scaled,0,2,6,0.9996,0.6631666759016585,0.8148696907028455,1.478036366604504
DCF,new_data_scaled,0,2,7,0.9996,0.9031973334525627,0.9404480705940329,1.8436454040465957
DCF,new_data_scaled,0,2,8,0.9996,0.8836862487081893,0.9446426484761525,1.8283288971843419
DCF,new_data_scaled,0,2,9,0.9996,0.8508160130168994,0.9284788444275085,1.7792948574444079
DCF,new_data_scaled,0,2,10,0.9996,0.8520788190943941,0.9298665577265124,1.7819453768209064
DCF,new_data_scaled,0,2,11,0.9996,0.855188871487488,0.9355855945344842,1.7907744660219722
DCF,new_data_scaled,0,2,12,0.9996,0.8302015935394964,0.9153568049671955,1.745558398506692
DCF,new_data_scaled,0,2,13,0.9996,0.8302015935394964,0.9153568049671955,1.745558398506692
DCF,new_data_scaled,0,2,14,0.9996,0.7013156394068538,0.85891011057994,1.560225749986794
DCF,new_data_scaled,0,2,15,0.9996,0.7013156394068538,0.85891011057994,1.560225749986794
DCF,new_data_scaled,0,2,20,0.9996,0.4010643086387206,0.7270810215539,1.1281453301926205
DCF,new_data_scaled,0,2,25,0.9996,0.18076395587950503,0.5397987955073178,0.7205627513868228
DCF,new_data_scaled,0,2,30,0.9996,0.1125315435402311,0.4056297501678114,0.5181612937080424
DCF,new_data_scaled,0,2,35,0.9996,0.04024781004993967,0.19944561343077535,0.23969342348071504
DCF,new_data_scaled,0,2,40,0.9996,0.00022423926405216343,0.0033706329683554762,0.00359487223240764
DCF,new_data_scaled,0,2,45,0.9996,0.0001102843009794967,0.0016876718347816197,0.0017979561357611164
DCF,new_data_scaled,0,2,50,0.9996,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,55,0.9996,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,60,0.9996,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,70,0.9996,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,80,0.9996,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,90,0.9996,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,100,0.9996,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,3,0.9998,0.007453166500093673,0.45710994074830363,0.46456310724839733
DCF,new_data_scaled,0,2,5,0.9998,0.18578270423139837,0.6310529377215717,0.8168356419529701
DCF,new_data_scaled,0,2,6,0.9998,0.6631666759016585,0.8148696907028455,1.478036366604504
DCF,new_data_scaled,0,2,7,0.9998,0.9031973334525627,0.9404480705940329,1.8436454040465957
DCF,new_data_scaled,0,2,8,0.9998,0.8836862487081893,0.9446426484761525,1.8283288971843419
DCF,new_data_scaled,0,2,9,0.9998,0.8508160130168994,0.9284788444275085,1.7792948574444079
DCF,new_data_scaled,0,2,10,0.9998,0.8520788190943941,0.9298665577265124,1.7819453768209064
DCF,new_data_scaled,0,2,11,0.9998,0.855188871487488,0.9355855945344842,1.7907744660219722
DCF,new_data_scaled,0,2,12,0.9998,0.8302015935394964,0.9153568049671955,1.745558398506692
DCF,new_data_scaled,0,2,13,0.9998,0.8302015935394964,0.9153568049671955,1.745558398506692
DCF,new_data_scaled,0,2,14,0.9998,0.7013156394068538,0.85891011057994,1.560225749986794
DCF,new_data_scaled,0,2,15,0.9998,0.7013156394068538,0.85891011057994,1.560225749986794
DCF,new_data_scaled,0,2,20,0.9998,0.4010643086387206,0.7270810215539,1.1281453301926205
DCF,new_data_scaled,0,2,25,0.9998,0.18076395587950503,0.5397987955073178,0.7205627513868228
DCF,new_data_scaled,0,2,30,0.9998,0.1125315435402311,0.4056297501678114,0.5181612937080424
DCF,new_data_scaled,0,2,35,0.9998,0.04024781004993967,0.19944561343077535,0.23969342348071504
DCF,new_data_scaled,0,2,40,0.9998,0.00022423926405216343,0.0033706329683554762,0.00359487223240764
DCF,new_data_scaled,0,2,45,0.9998,0.0001102843009794967,0.0016876718347816197,0.0017979561357611164
DCF,new_data_scaled,0,2,50,0.9998,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,55,0.9998,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,60,0.9998,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,70,0.9998,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,80,0.9998,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,90,0.9998,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,100,0.9998,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,3,0.9999,0.007453166500093673,0.45710994074830363,0.46456310724839733
DCF,new_data_scaled,0,2,5,0.9999,0.18578270423139837,0.6310529377215717,0.8168356419529701
DCF,new_data_scaled,0,2,6,0.9999,0.6631666759016585,0.8148696907028455,1.478036366604504
DCF,new_data_scaled,0,2,7,0.9999,0.9031973334525627,0.9404480705940329,1.8436454040465957
DCF,new_data_scaled,0,2,8,0.9999,0.8836862487081893,0.9446426484761525,1.8283288971843419
DCF,new_data_scaled,0,2,9,0.9999,0.8508160130168994,0.9284788444275085,1.7792948574444079
DCF,new_data_scaled,0,2,10,0.9999,0.8520788190943941,0.9298665577265124,1.7819453768209064
DCF,new_data_scaled,0,2,11,0.9999,0.855188871487488,0.9355855945344842,1.7907744660219722
DCF,new_data_scaled,0,2,12,0.9999,0.8302015935394964,0.9153568049671955,1.745558398506692
DCF,new_data_scaled,0,2,13,0.9999,0.8302015935394964,0.9153568049671955,1.745558398506692
DCF,new_data_scaled,0,2,14,0.9999,0.7013156394068538,0.85891011057994,1.560225749986794
DCF,new_data_scaled,0,2,15,0.9999,0.7013156394068538,0.85891011057994,1.560225749986794
DCF,new_data_scaled,0,2,20,0.9999,0.4010643086387206,0.7270810215539,1.1281453301926205
DCF,new_data_scaled,0,2,25,0.9999,0.18076395587950503,0.5397987955073178,0.7205627513868228
DCF,new_data_scaled,0,2,30,0.9999,0.1125315435402311,0.4056297501678114,0.5181612937080424
DCF,new_data_scaled,0,2,35,0.9999,0.04024781004993967,0.19944561343077535,0.23969342348071504
DCF,new_data_scaled,0,2,40,0.9999,0.00022423926405216343,0.0033706329683554762,0.00359487223240764
DCF,new_data_scaled,0,2,45,0.9999,0.0001102843009794967,0.0016876718347816197,0.0017979561357611164
DCF,new_data_scaled,0,2,50,0.9999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,55,0.9999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,60,0.9999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,70,0.9999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,80,0.9999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,90,0.9999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,100,0.9999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,3,0.99999,0.007453166500093673,0.45710994074830363,0.46456310724839733
DCF,new_data_scaled,0,2,5,0.99999,0.18578270423139837,0.6310529377215717,0.8168356419529701
DCF,new_data_scaled,0,2,6,0.99999,0.6631666759016585,0.8148696907028455,1.478036366604504
DCF,new_data_scaled,0,2,7,0.99999,0.9031973334525627,0.9404480705940329,1.8436454040465957
DCF,new_data_scaled,0,2,8,0.99999,0.8836862487081893,0.9446426484761525,1.8283288971843419
DCF,new_data_scaled,0,2,9,0.99999,0.8508160130168994,0.9284788444275085,1.7792948574444079
DCF,new_data_scaled,0,2,10,0.99999,0.8520788190943941,0.9298665577265124,1.7819453768209064
DCF,new_data_scaled,0,2,11,0.99999,0.855188871487488,0.9355855945344842,1.7907744660219722
DCF,new_data_scaled,0,2,12,0.99999,0.8302015935394964,0.9153568049671955,1.745558398506692
DCF,new_data_scaled,0,2,13,0.99999,0.8302015935394964,0.9153568049671955,1.745558398506692
DCF,new_data_scaled,0,2,14,0.99999,0.7013156394068538,0.85891011057994,1.560225749986794
DCF,new_data_scaled,0,2,15,0.99999,0.7013156394068538,0.85891011057994,1.560225749986794
DCF,new_data_scaled,0,2,20,0.99999,0.4010643086387206,0.7270810215539,1.1281453301926205
DCF,new_data_scaled,0,2,25,0.99999,0.18076395587950503,0.5397987955073178,0.7205627513868228
DCF,new_data_scaled,0,2,30,0.99999,0.1125315435402311,0.4056297501678114,0.5181612937080424
DCF,new_data_scaled,0,2,35,0.99999,0.04024781004993967,0.19944561343077535,0.23969342348071504
DCF,new_data_scaled,0,2,40,0.99999,0.00022423926405216343,0.0033706329683554762,0.00359487223240764
DCF,new_data_scaled,0,2,45,0.99999,0.0001102843009794967,0.0016876718347816197,0.0017979561357611164
DCF,new_data_scaled,0,2,50,0.99999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,55,0.99999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,60,0.99999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,70,0.99999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,80,0.99999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,90,0.99999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,new_data_scaled,0,2,100,0.99999,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
